"age","workclass","fnlwgt","education","marital_status","occupation","relationship","race","sex","capital_gain","capital_loss","hours_per_week","native_country","income"
48,"2",98524,"11","2","2","0","4","1",0,0,40,"38","<=50K"
19,"2",43003,"11","4","7","3","4","1",0,0,25,"38","<=50K"
30,"2",164190,"11","2","7","0","2","1",0,0,50,"38","<=50K"
39,"2",240841,"11","0","12","1","4","0",0,0,40,"27","<=50K"
40,"2",169885,"15","0","7","4","4","0",0,0,38,"38","<=50K"
17,"2",187308,"6","4","11","3","4","0",0,0,22,"38","<=50K"
38,"2",76317,"11","2","2","0","4","1",0,0,55,"38",">50K"
54,"4",242606,"15","2","2","0","4","1",7298,0,20,"38",">50K"
70,"6",422013,"15","2","4","0","0","1",0,0,40,"38","<=50K"
46,"2",318259,"11","0","0","1","4","0",0,0,30,"38","<=50K"
26,"2",233777,"15","2","0","0","4","1",0,0,40,"38",">50K"
24,"2",199555,"11","4","10","3","4","1",0,0,40,"38","<=50K"
40,"2",566537,"15","2","9","0","4","1",7688,0,40,"38",">50K"
34,"3",62396,"9","4","4","1","4","0",0,0,84,"38","<=50K"
25,"2",193820,"11","4","3","1","4","0",0,0,40,"38","<=50K"
47,"2",227310,"11","2","6","5","4","0",0,0,40,"38",">50K"
23,"2",220993,"15","4","6","3","4","1",0,0,35,"38","<=50K"
24,"2",216181,"11","4","0","3","4","1",0,0,40,"38","<=50K"
55,"2",266343,"14","2","3","0","4","1",0,0,50,"38",">50K"
42,"2",124692,"11","2","5","0","1","1",0,0,40,"16","<=50K"
69,"1",286983,"11","2","10","0","4","1",0,0,10,"38","<=50K"
20,"4",211466,"15","4","5","3","4","0",0,2231,24,"38","<=50K"
20,"2",316702,"11","4","0","3","4","1",0,0,15,"38","<=50K"
31,"2",145139,"5","2","2","0","4","1",0,1672,40,"38","<=50K"
19,"2",414871,"2","4","5","1","4","1",0,0,40,"38","<=50K"
49,"2",153536,"15","2","11","0","4","1",0,0,40,"38",">50K"
30,"2",356882,"9","4","9","1","4","1",0,0,50,"38","<=50K"
20,"2",103840,"15","2","7","5","4","0",0,0,40,"38","<=50K"
52,"2",195638,"11","6","11","1","4","0",0,0,40,"38","<=50K"
46,"2",202560,"1","0","7","1","4","0",0,0,34,"38","<=50K"
46,"2",189762,"12","2","3","0","4","1",0,0,46,"38",">50K"
27,"5",365916,"7","2","0","5","4","0",0,0,38,"38","<=50K"
44,"2",84535,"11","4","6","4","2","0",0,0,40,"38","<=50K"
28,"2",362491,"10","4","0","1","4","1",0,0,40,"38","<=50K"
59,"3",102191,"0","6","13","2","4","0",0,0,40,"22","<=50K"
46,"2",197731,"9","2","9","0","4","1",0,0,60,"38",">50K"
22,"2",234880,"9","4","3","3","4","0",0,0,25,"38","<=50K"
59,"2",138370,"9","0","3","4","2","1",2977,0,45,"38","<=50K"
39,"5",318918,"9","4","10","1","2","1",0,0,40,"8","<=50K"
26,"2",50053,"11","4","0","3","4","1",0,0,40,"38","<=50K"
32,"4",67482,"8","4","7","1","2","0",0,0,40,"38","<=50K"
59,"2",206487,"0","2","3","0","4","1",0,0,40,"38","<=50K"
19,"2",108147,"15","4","11","3","4","0",0,0,16,"38","<=50K"
28,"2",334032,"7","2","3","0","4","1",0,0,99,"38",">50K"
29,"2",126399,"11","5","11","3","2","0",0,0,40,"38","<=50K"
36,"2",49626,"15","2","13","0","4","1",0,0,48,"38","<=50K"
25,"2",89625,"11","4","7","3","4","0",0,0,25,"38","<=50K"
34,"2",36069,"12","2","9","0","4","1",0,0,65,"38","<=50K"
33,"2",159929,"1","2","2","0","4","1",0,0,40,"38","<=50K"
37,"2",91711,"1","0","2","4","4","1",0,0,40,"38","<=50K"
35,"2",216473,"5","2","2","0","1","1",0,0,45,"2","<=50K"
42,"2",185413,"15","2","6","0","4","1",0,0,40,"38","<=50K"
32,"2",604506,"11","5","0","1","4","1",0,0,47,"38","<=50K"
26,"2",66638,"12","4","3","1","4","0",0,0,48,"38","<=50K"
26,"2",245628,"6","4","2","3","4","1",0,0,35,"25","<=50K"
23,"0",55465,"2","4","1","3","2","1",0,0,40,"38","<=50K"
37,"2",208358,"15","2","2","0","4","1",0,0,35,"38","<=50K"
39,"2",106961,"11","2","11","0","4","1",0,0,45,"38","<=50K"
23,"2",391171,"15","2","0","0","2","1",0,0,40,"38","<=50K"
31,"2",381153,"11","2","2","0","4","1",0,0,40,"38",">50K"
34,"2",69251,"11","2","2","0","4","1",5013,0,40,"38","<=50K"
51,"4",135102,"9","2","3","0","4","1",0,0,40,"38",">50K"
24,"2",200967,"15","4","0","3","4","0",0,0,40,"38","<=50K"
45,"2",59380,"9","4","3","1","4","0",0,0,40,"38","<=50K"
24,"2",262570,"11","4","7","1","4","1",0,0,40,"38","<=50K"
48,"1",189762,"9","5","0","1","4","1",0,0,35,"38","<=50K"
28,"2",132686,"11","2","7","0","2","1",0,0,35,"38","<=50K"
34,"2",124827,"15","2","3","0","4","1",0,1902,40,"38",">50K"
22,"2",120518,"9","4","9","3","4","0",0,0,20,"38","<=50K"
28,"2",270973,"7","4","8","4","2","0",0,0,40,"13","<=50K"
31,"2",157886,"11","4","11","4","4","0",0,0,40,"38","<=50K"
56,"5",153451,"9","4","9","1","4","0",0,0,45,"38","<=50K"
41,"3",99212,"9","0","3","1","4","1",0,0,60,"38",">50K"
26,"2",179569,"7","4","12","1","4","0",0,0,40,"38","<=50K"
37,"4",180150,"14","2","9","0","4","1",0,0,60,"38",">50K"
47,"4",185673,"11","2","2","0","4","1",7688,0,30,"38",">50K"
20,"2",137651,"11","4","5","3","4","1",0,0,40,"38","<=50K"
57,"2",214619,"11","2","11","0","4","1",0,0,50,"38","<=50K"
28,"2",81540,"11","2","5","0","2","1",0,0,40,"38","<=50K"
52,"2",139176,"11","0","2","2","4","1",0,0,58,"38","<=50K"
37,"3",162164,"11","2","2","0","4","1",0,0,60,"38","<=50K"
38,"2",196554,"11","2","13","0","4","1",0,0,40,"38","<=50K"
51,"2",128272,"1","2","2","0","4","1",0,0,40,"38",">50K"
39,"0",30673,"15","0","7","4","4","1",0,0,40,"38","<=50K"
17,"2",140117,"0","4","11","3","4","0",0,0,15,"38","<=50K"
49,"2",403112,"15","5","0","4","4","0",0,0,40,"38","<=50K"
60,"2",199085,"9","2","3","0","4","1",0,0,45,"38",">50K"
39,"0",472166,"11","4","0","4","2","0",0,0,40,"38","<=50K"
53,"2",277471,"9","3","11","1","4","1",4787,0,35,"38","<=50K"
26,"2",272669,"15","4","2","4","0","1",0,0,40,"38","<=50K"
24,"2",128477,"9","4","3","1","1","0",0,0,40,"29","<=50K"
46,"2",181810,"15","2","12","0","4","1",0,0,40,"38",">50K"
52,"1",108083,"12","4","9","1","4","1",0,0,40,"38",">50K"
43,"2",158528,"9","2","3","0","4","1",7688,0,50,"38",">50K"
40,"2",166662,"11","4","2","3","4","1",0,0,18,"38","<=50K"
43,"4",240170,"8","2","2","0","4","1",0,0,40,"38",">50K"
28,"2",181776,"15","5","8","1","4","0",0,0,40,"38","<=50K"
31,"2",1033222,"9","4","0","1","4","1",0,0,60,"38","<=50K"
50,"3",160107,"12","2","9","0","4","1",0,0,99,"38",">50K"
18,"2",152044,"11","4","7","3","4","0",0,0,40,"38","<=50K"
17,"1",246308,"1","4","0","3","4","0",0,0,20,"38","<=50K"
28,"2",288598,"11","2","2","0","4","1",0,0,38,"38","<=50K"
31,"2",258849,"11","0","0","4","4","0",0,0,20,"38","<=50K"
37,"2",117567,"8","0","0","1","4","1",0,0,65,"38","<=50K"
65,"3",210381,"11","2","3","0","4","1",0,0,20,"38","<=50K"
33,"2",117963,"15","2","3","0","4","1",0,0,45,"38","<=50K"
35,"2",244803,"11","2","7","0","0","1",0,0,40,"38","<=50K"
21,"0",99199,"11","4","0","3","4","1",0,0,40,"38","<=50K"
17,"2",347322,"1","4","11","3","4","0",0,0,20,"38","<=50K"
50,"2",38310,"15","0","11","1","4","0",0,0,50,"38","<=50K"
36,"2",68273,"11","2","2","0","4","1",0,0,40,"38","<=50K"
40,"2",176069,"9","2","9","5","4","0",7688,0,21,"38",">50K"
43,"2",373403,"11","2","13","0","2","1",0,0,24,"38","<=50K"
33,"2",348416,"15","4","7","4","2","0",0,0,30,"38","<=50K"
22,"4",199011,"15","2","0","5","4","0",0,0,20,"38","<=50K"
38,"2",60313,"0","2","2","0","4","1",0,0,40,"38","<=50K"
32,"2",200246,"11","2","3","0","4","1",0,0,50,"38","<=50K"
25,"2",188119,"11","4","5","1","4","0",0,0,40,"38","<=50K"
42,"2",274198,"4","2","4","5","4","0",0,0,35,"25","<=50K"
28,"2",369114,"11","5","7","4","4","0",0,0,28,"38","<=50K"
39,"2",325374,"2","2","7","0","2","1",0,0,40,"38","<=50K"
34,"2",34080,"11","2","11","0","4","1",0,0,55,"38","<=50K"
32,"2",173998,"11","5","7","4","4","0",0,0,30,"38","<=50K"
41,"2",140590,"15","5","6","1","4","1",0,0,40,"38","<=50K"
31,"2",60229,"15","2","6","0","4","1",0,0,40,"38","<=50K"
44,"1",189956,"12","0","9","4","4","0",0,0,40,"38","<=50K"
39,"2",144688,"11","4","7","1","2","0",0,0,40,"38","<=50K"
36,"1",192337,"11","0","6","1","4","1",0,0,44,"38","<=50K"
33,"2",268127,"15","0","7","1","4","0",0,0,40,"38","<=50K"
44,"2",721161,"11","2","2","0","4","1",0,0,40,"38","<=50K"
73,"1",259612,"12","2","3","0","4","1",20051,0,40,"22",">50K"
43,"2",112607,"7","2","2","0","4","1",0,0,50,"38","<=50K"
34,"2",149507,"11","2","5","0","4","1",0,0,40,"38","<=50K"
68,"2",195868,"11","2","4","0","4","1",0,0,55,"38","<=50K"
18,"4",379242,"1","4","11","3","4","0",0,0,20,"38","<=50K"
44,"2",172025,"11","5","13","4","4","0",0,0,40,"38","<=50K"
30,"2",35724,"11","4","4","1","4","0",0,0,40,"38","<=50K"
34,"1",105540,"11","2","2","0","4","1",0,0,40,"38","<=50K"
38,"4",140117,"6","2","7","5","4","0",0,0,50,"5","<=50K"
19,"2",174732,"15","4","11","3","4","1",0,0,25,"38","<=50K"
28,"2",129460,"8","2","0","5","4","0",0,0,5,"38","<=50K"
20,"2",117222,"15","4","5","3","4","1",0,0,40,"38","<=50K"
21,"4",103277,"11","4","3","3","2","1",0,0,40,"38","<=50K"
47,"2",159550,"11","5","11","1","4","0",0,0,40,"38","<=50K"
20,"2",223515,"9","4","7","3","4","1",0,0,25,"38","<=50K"
22,"2",401335,"11","4","5","3","2","0",0,0,24,"38","<=50K"
27,"2",177119,"9","4","12","1","4","0",0,0,40,"38","<=50K"
29,"2",202182,"12","2","9","0","4","1",0,0,40,"38",">50K"
35,"2",240389,"0","2","13","0","4","1",0,0,40,"38","<=50K"
66,"2",28367,"11","2","4","0","4","1",0,0,50,"38",">50K"
26,"2",383306,"15","0","12","1","4","1",0,0,60,"38","<=50K"
19,"2",369463,"11","4","0","1","4","0",0,0,40,"38","<=50K"
27,"3",89718,"9","4","0","1","1","0",0,0,45,"38","<=50K"
17,"2",169658,"1","4","11","3","4","0",0,0,10,"38","<=50K"
47,"5",108890,"9","4","0","4","2","0",0,0,40,"38","<=50K"
39,"2",209867,"15","0","3","4","2","0",0,0,44,"38","<=50K"
30,"1",44566,"11","3","10","4","2","1",0,0,40,"38","<=50K"
45,"2",205424,"15","2","3","0","4","1",0,0,70,"38",">50K"
36,"2",185099,"11","0","6","4","4","1",0,0,40,"38","<=50K"
36,"2",188069,"11","2","3","0","4","1",15024,0,50,"38",">50K"
43,"5",260960,"9","0","3","1","4","1",0,0,44,"38","<=50K"
36,"2",280440,"15","3","7","4","2","0",0,0,48,"38","<=50K"
38,"4",133299,"11","2","6","0","4","1",0,0,40,"38",">50K"
33,"2",275369,"6","2","7","0","4","1",0,0,26,"32","<=50K"
30,"2",121308,"11","0","7","3","4","1",0,0,20,"38","<=50K"
49,"2",99361,"11","2","13","0","4","1",0,0,40,"38","<=50K"
51,"2",40641,"15","2","3","0","4","1",0,0,60,"38",">50K"
38,"2",203138,"8","0","6","1","4","0",0,0,36,"38","<=50K"
33,"5",167474,"9","4","0","1","4","1",0,0,40,"38","<=50K"
43,"2",193494,"15","0","2","4","4","1",0,0,45,"38","<=50K"
73,"2",26248,"5","2","6","0","4","1",0,0,40,"38",">50K"
24,"2",132320,"9","4","3","3","4","1",0,0,40,"38","<=50K"
39,"2",138192,"9","2","3","0","4","1",0,0,40,"38",">50K"
21,"2",349041,"15","4","0","3","4","1",0,0,40,"38","<=50K"
37,"2",100508,"15","2","2","0","4","1",0,0,50,"38",">50K"
39,"2",160402,"15","4","13","3","4","1",0,0,40,"38","<=50K"
25,"5",218184,"5","4","7","3","2","0",0,0,25,"37","<=50K"
51,"2",43354,"1","2","7","0","4","1",0,0,40,"38",">50K"
31,"4",226624,"9","2","9","0","4","1",0,0,30,"38",">50K"
57,"2",169071,"15","2","11","5","4","0",0,0,40,"38",">50K"
67,"1",342175,"9","0","0","1","4","0",4787,0,34,"38","<=50K"
40,"2",141537,"11","0","8","1","4","0",0,0,22,"38","<=50K"
20,"2",210338,"15","4","7","3","4","0",0,0,20,"38","<=50K"
36,"2",279485,"9","0","11","4","4","0",0,0,40,"38","<=50K"
36,"2",266461,"11","2","11","0","4","1",0,0,50,"38",">50K"
19,"2",177839,"11","4","7","1","4","0",0,0,20,"38","<=50K"
68,"2",159191,"1","6","8","2","4","0",0,0,25,"38","<=50K"
25,"2",60358,"11","4","0","3","4","1",0,0,40,"38","<=50K"
55,"2",368797,"12","2","3","0","4","1",0,1902,60,"38",">50K"
46,"2",155489,"11","2","6","0","4","1",0,0,40,"38",">50K"
68,"2",186943,"11","2","11","0","4","1",0,2377,45,"38","<=50K"
47,"2",166634,"9","0","7","1","2","0",0,0,50,"38","<=50K"
42,"3",168071,"11","2","11","0","4","1",0,0,45,"38",">50K"
46,"2",215943,"11","4","2","1","4","0",0,0,40,"38","<=50K"
34,"5",103371,"12","2","9","5","4","0",0,0,50,"38",">50K"
46,"2",263568,"12","2","9","0","4","1",0,0,40,"38","<=50K"
47,"2",131002,"11","2","13","0","4","1",0,0,40,"38",">50K"
20,"2",378546,"11","4","2","3","4","1",0,0,40,"38","<=50K"
41,"2",231689,"15","2","2","0","1","1",0,0,52,"38",">50K"
19,"2",170800,"2","4","11","3","4","1",0,0,30,"38",">50K"
65,"4",223580,"9","2","3","0","4","1",0,0,8,"38",">50K"
58,"5",69579,"0","2","7","5","4","0",0,0,40,"38","<=50K"
67,"2",105252,"7","2","9","0","4","1",15024,0,50,"38",">50K"
22,"2",202871,"6","4","2","1","4","1",0,0,40,"38","<=50K"
17,"1",340043,"1","5","9","3","4","0",0,0,15,"38","<=50K"
46,"3",214627,"10","2","9","0","4","1",0,0,60,"38",">50K"
48,"2",128460,"11","2","13","0","4","1",0,0,40,"38",">50K"
20,"5",177787,"15","4","7","1","4","0",0,0,25,"38","<=50K"
40,"4",34037,"11","4","2","1","4","1",0,0,38,"38","<=50K"
52,"2",180062,"9","4","11","1","4","1",0,0,40,"38","<=50K"
53,"2",251675,"15","4","6","3","4","1",14344,0,40,"38",">50K"
36,"2",226013,"11","2","2","0","4","1",7298,0,40,"38",">50K"
24,"2",229826,"11","4","11","3","4","1",0,0,60,"38","<=50K"
19,"2",96483,"15","4","11","3","4","0",0,0,20,"38","<=50K"
57,"2",141570,"12","2","3","0","4","1",0,0,40,"38","<=50K"
37,"2",191524,"15","0","7","1","2","0",0,0,35,"38","<=50K"
30,"2",155659,"8","4","9","1","4","0",0,0,40,"38","<=50K"
31,"2",147654,"12","2","11","0","4","1",0,0,40,"38",">50K"
21,"2",202214,"15","4","11","3","4","0",0,0,47,"38","<=50K"
44,"2",162643,"12","4","0","1","4","0",0,0,40,"38","<=50K"
40,"0",75313,"9","2","9","0","4","1",5013,0,50,"38","<=50K"
24,"2",283092,"15","4","11","1","4","1",0,0,48,"38","<=50K"
40,"2",173321,"11","5","6","4","4","0",0,0,40,"38","<=50K"
20,"2",192711,"7","4","7","3","4","0",0,0,25,"38","<=50K"
25,"5",262664,"8","4","9","1","4","1",0,0,40,"38","<=50K"
26,"2",133766,"11","2","6","0","2","1",0,0,40,"38","<=50K"
60,"2",167670,"11","2","6","0","4","1",0,1887,40,"38",">50K"
37,"2",79586,"11","2","4","0","4","1",0,0,50,"38","<=50K"
31,"2",226443,"15","0","9","1","4","1",0,0,44,"38","<=50K"
18,"2",353358,"0","4","7","3","4","1",0,0,40,"38","<=50K"
47,"2",131002,"11","2","7","0","1","1",0,0,40,"39","<=50K"
21,"2",104981,"15","4","2","3","4","1",0,0,40,"38","<=50K"
40,"2",205195,"11","2","2","0","4","1",0,0,44,"38","<=50K"
46,"4",148599,"5","2","2","0","4","1",0,0,40,"38","<=50K"
37,"2",160035,"8","2","6","0","4","1",0,0,40,"38","<=50K"
35,"4",256992,"11","4","7","1","4","0",0,0,60,"38","<=50K"
20,"2",210338,"15","2","7","5","2","0",0,0,20,"38","<=50K"
37,"2",120045,"15","0","3","4","4","0",0,0,50,"38","<=50K"
30,"4",303692,"15","4","7","3","4","1",0,0,35,"38","<=50K"
54,"2",340476,"14","2","9","5","4","0",0,0,50,"38",">50K"
52,"2",110954,"15","2","11","0","4","1",0,1672,68,"38","<=50K"
41,"0",263339,"12","2","11","0","4","1",7688,0,50,"38",">50K"
37,"2",193855,"1","2","2","0","4","1",0,0,40,"38","<=50K"
32,"2",79870,"7","2","0","5","4","0",0,0,15,"8","<=50K"
29,"1",152461,"9","2","9","5","4","0",0,0,38,"38",">50K"
30,"2",236861,"0","4","2","1","4","1",0,0,40,"38","<=50K"
38,"1",40955,"11","2","2","0","4","1",0,0,40,"38",">50K"
67,"2",105252,"9","6","3","1","4","1",0,2282,60,"38",">50K"
42,"2",145175,"9","2","3","0","4","1",0,0,40,"38",">50K"
24,"2",73514,"9","0","9","3","4","0",0,0,24,"38","<=50K"
52,"0",221532,"11","4","3","1","4","1",0,0,40,"10","<=50K"
21,"0",688355,"11","4","5","3","4","0",0,0,40,"38","<=50K"
34,"2",146161,"9","2","9","0","4","1",0,0,40,"38",">50K"
51,"5",172962,"11","0","13","1","4","1",0,0,38,"38","<=50K"
28,"2",398918,"11","1","7","0","4","1",0,0,40,"38","<=50K"
44,"0",201435,"7","2","2","0","4","1",7688,0,40,"38",">50K"
71,"2",212806,"9","2","0","0","2","1",9386,0,40,"38",">50K"
54,"4",212165,"9","5","2","4","4","1",0,0,45,"38","<=50K"
31,"2",234500,"11","4","7","4","4","0",0,0,35,"38","<=50K"
27,"2",86681,"11","4","3","1","4","0",0,0,40,"38","<=50K"
25,"5",152035,"15","4","12","1","4","0",0,0,40,"38","<=50K"
30,"1",226443,"7","2","10","0","4","1",0,0,40,"38","<=50K"
50,"2",162632,"7","2","5","0","4","1",0,0,40,"38","<=50K"
37,"2",220314,"11","0","7","4","4","0",0,1594,20,"38","<=50K"
45,"2",338105,"8","2","2","0","4","1",0,0,40,"38","<=50K"
28,"2",214858,"0","4","5","2","2","1",0,0,40,"25","<=50K"
26,"2",124068,"9","4","9","1","4","0",4101,0,40,"38","<=50K"
25,"2",194342,"11","4","6","2","4","1",0,0,40,"38","<=50K"
50,"2",195638,"0","5","7","4","4","0",0,0,40,"38","<=50K"
46,"2",35136,"9","2","0","0","4","1",15024,0,40,"38",">50K"
33,"4",93930,"9","2","2","0","4","1",0,0,35,"38",">50K"
36,"2",162424,"11","2","9","0","4","1",0,0,50,"38","<=50K"
53,"0",84278,"15","2","3","0","4","1",7298,0,46,"38",">50K"
53,"3",134854,"9","2","11","0","2","1",0,0,50,"38","<=50K"
54,"2",466502,"12","2","0","0","4","1",0,0,40,"38","<=50K"
36,"2",288103,"8","4","12","1","4","1",0,1974,40,"38","<=50K"
21,"2",250051,"15","4","3","1","4","0",0,0,50,"38","<=50K"
30,"2",124187,"11","4","3","1","4","1",0,0,45,"38","<=50K"
27,"2",195678,"7","4","11","3","4","1",0,0,16,"38","<=50K"
27,"2",103634,"11","2","2","3","4","1",0,0,35,"38","<=50K"
24,"2",228613,"11","4","7","1","4","0",0,0,40,"38","<=50K"
21,"2",195199,"11","4","11","3","4","0",0,0,40,"38","<=50K"
37,"0",289653,"15","0","0","1","4","1",0,0,40,"38","<=50K"
30,"2",143766,"15","0","6","1","4","1",0,1617,60,"38","<=50K"
40,"2",170108,"11","2","2","0","4","1",0,0,35,"38","<=50K"
42,"2",350387,"11","2","11","0","4","1",0,0,50,"38",">50K"
56,"2",129836,"11","4","7","1","2","0",0,0,40,"38","<=50K"
40,"3",146659,"15","2","11","5","4","0",3137,0,70,"38","<=50K"
35,"2",208106,"11","2","11","0","4","1",0,0,40,"38","<=50K"
57,"2",47857,"15","4","7","1","4","1",0,0,40,"38","<=50K"
42,"2",71458,"15","2","2","0","4","1",4386,0,41,"38",">50K"
25,"2",169759,"8","4","11","1","4","1",0,0,30,"38","<=50K"
33,"2",178449,"7","4","9","1","4","1",0,0,45,"38","<=50K"
35,"2",379959,"11","4","12","4","4","0",0,0,45,"38","<=50K"
44,"5",154176,"11","0","0","1","2","0",0,0,40,"38","<=50K"
28,"2",150296,"0","4","7","1","4","0",0,0,35,"38","<=50K"
43,"2",177083,"7","5","9","4","4","0",0,0,35,"38","<=50K"
59,"4",309124,"15","2","5","0","4","1",0,0,40,"38","<=50K"
55,"2",51008,"11","0","7","1","4","0",0,0,20,"38","<=50K"
33,"2",118941,"6","5","7","4","4","0",0,0,40,"3","<=50K"
49,"2",34377,"11","2","4","0","4","1",0,0,80,"38",">50K"
19,"2",229745,"15","4","9","3","4","1",0,0,8,"38","<=50K"
33,"2",196266,"11","2","6","0","4","1",0,0,40,"38",">50K"
54,"0",51048,"11","2","0","0","4","1",0,0,40,"38",">50K"
33,"2",347623,"11","0","2","2","4","1",0,0,40,"38","<=50K"
33,"2",460408,"15","0","6","1","2","1",0,0,40,"38","<=50K"
50,"4",343748,"15","2","11","0","1","1",0,0,60,"34",">50K"
47,"2",329144,"15","4","3","1","4","1",0,0,50,"38","<=50K"
53,"2",123429,"15","2","2","0","4","1",0,0,40,"38",">50K"
62,"2",319582,"15","6","3","1","4","0",0,0,40,"38",">50K"
28,"1",356089,"9","2","10","0","4","1",0,0,40,"10",">50K"
28,"2",212640,"11","4","7","1","4","0",0,0,42,"38","<=50K"
39,"1",57424,"15","0","10","4","4","0",0,0,40,"38","<=50K"
44,"2",125461,"14","2","9","0","4","1",0,0,60,"38",">50K"
60,"3",133201,"15","2","3","0","4","1",0,0,40,"38","<=50K"
27,"2",292472,"11","0","7","1","4","1",0,0,37,"38","<=50K"
31,"2",147284,"7","2","3","0","4","1",0,0,38,"38","<=50K"
27,"2",125298,"11","0","0","1","4","0",0,0,40,"38","<=50K"
18,"2",59202,"15","4","11","3","4","0",0,0,24,"38","<=50K"
38,"0",201617,"11","4","9","4","2","0",0,0,40,"38","<=50K"
73,"2",349347,"11","2","0","0","4","1",20051,0,40,"38",">50K"
28,"2",194940,"11","4","2","1","4","1",0,0,40,"38","<=50K"
40,"2",117860,"11","2","6","0","4","1",0,0,65,"38","<=50K"
40,"1",290660,"2","0","5","1","1","1",0,0,59,"2","<=50K"
46,"2",353512,"7","2","11","0","4","1",0,0,55,"38",">50K"
51,"1",175750,"11","2","10","0","4","1",0,0,40,"38","<=50K"
32,"2",147284,"9","2","11","0","4","1",0,0,40,"38","<=50K"
50,"2",211654,"0","2","13","0","4","1",0,0,40,"38",">50K"
34,"1",231826,"9","2","0","0","4","1",4865,0,50,"38",">50K"
61,"2",98776,"2","6","5","4","4","0",0,0,43,"38","<=50K"
56,"2",164332,"4","4","7","1","4","0",0,0,40,"38","<=50K"
34,"3",154120,"12","2","11","0","4","1",0,0,25,"38","<=50K"
40,"2",275446,"9","2","12","0","4","1",0,0,40,"38",">50K"
45,"4",328051,"12","0","9","4","4","0",0,0,40,"38","<=50K"
49,"2",68505,"12","0","9","3","4","1",0,0,40,"38","<=50K"
55,"2",145214,"15","0","0","1","4","0",0,0,40,"38","<=50K"
53,"2",177727,"9","2","2","0","4","1",0,0,40,"38",">50K"
44,"2",150011,"15","0","0","4","4","0",0,0,73,"38","<=50K"
53,"0",199720,"10","2","9","0","2","1",0,0,40,"38","<=50K"
38,"4",257250,"6","2","2","0","4","1",0,0,40,"38","<=50K"
17,"2",198124,"1","4","7","3","4","1",0,0,20,"38","<=50K"
22,"2",390817,"4","2","7","0","4","1",0,0,50,"25","<=50K"
28,"2",214385,"15","4","0","1","4","0",0,0,56,"38","<=50K"
28,"0",214858,"9","4","3","1","4","1",7688,0,40,"38",">50K"
40,"2",201495,"15","2","6","0","4","1",0,0,40,"38",">50K"
54,"2",326156,"7","2","0","0","4","1",0,0,40,"38","<=50K"
68,"4",336329,"11","5","11","4","2","1",0,1617,2,"38","<=50K"
32,"2",260868,"1","4","13","4","1","1",0,0,50,"38","<=50K"
52,"5",142757,"9","2","3","0","4","1",7688,0,40,"38",">50K"
29,"2",221977,"15","0","3","4","2","0",0,0,38,"38","<=50K"
36,"2",117312,"8","0","7","4","4","0",0,0,70,"38","<=50K"
24,"2",124242,"11","4","6","2","2","0",0,0,40,"38","<=50K"
66,"2",201197,"6","2","2","0","4","1",0,0,30,"38","<=50K"
41,"2",253759,"3","3","8","4","4","0",0,0,40,"25","<=50K"
19,"2",356272,"0","0","7","1","4","0",0,0,40,"1","<=50K"
43,"2",152958,"5","2","6","0","4","1",0,0,40,"38","<=50K"
31,"4",204052,"11","2","2","0","4","1",0,0,50,"38",">50K"
24,"2",329530,"1","4","2","1","4","1",0,0,25,"38","<=50K"
21,"1",276840,"13","4","7","2","4","1",0,0,40,"25","<=50K"
51,"2",125796,"1","5","6","4","4","0",0,0,40,"38","<=50K"
43,"3",247981,"9","2","9","0","4","1",7688,0,55,"38",">50K"
22,"2",201729,"6","4","5","1","4","1",0,0,48,"38","<=50K"
29,"2",133420,"11","2","12","0","4","1",0,0,40,"38",">50K"
59,"2",314149,"11","2","2","0","4","1",0,0,40,"38",">50K"
23,"2",291011,"11","4","6","1","4","1",0,0,12,"38","<=50K"
29,"2",244473,"11","2","6","0","4","1",0,0,40,"38",">50K"
46,"2",358886,"2","2","2","0","4","1",0,0,40,"38","<=50K"
33,"2",240979,"15","4","11","3","4","1",0,0,50,"38","<=50K"
38,"3",312232,"15","0","3","1","4","1",0,0,75,"38","<=50K"
35,"2",145704,"11","2","9","5","4","0",0,0,40,"38","<=50K"
63,"3",54052,"7","2","3","0","4","1",6418,0,40,"38","<=50K"
38,"4",34180,"9","2","11","0","4","1",0,0,62,"38",">50K"
20,"2",191910,"15","4","0","3","4","1",0,0,40,"38","<=50K"
36,"2",149833,"11","2","3","5","4","0",0,0,40,"38",">50K"
47,"2",241832,"11","2","2","0","4","1",5013,0,40,"38","<=50K"
46,"0",340718,"11","5","0","4","2","0",0,0,40,"38","<=50K"
34,"2",279015,"11","2","6","0","4","1",0,0,44,"38","<=50K"
21,"0",65547,"15","4","12","1","4","1",0,0,45,"38","<=50K"
28,"2",167987,"11","4","3","1","4","0",0,0,45,"38","<=50K"
65,"2",113323,"7","2","10","0","4","1",0,0,40,"38",">50K"
45,"2",44489,"15","2","2","0","4","1",0,0,40,"38","<=50K"
28,"2",137898,"7","4","7","3","4","0",0,0,40,"38","<=50K"
54,"2",194580,"12","2","11","0","4","1",0,0,80,"38",">50K"
60,"5",114060,"9","2","3","0","4","1",0,0,40,"38","<=50K"
27,"2",42734,"11","2","2","0","4","1",2885,0,60,"38","<=50K"
21,"2",196467,"15","4","7","3","2","1",0,0,40,"38","<=50K"
38,"4",190387,"11","4","4","3","2","1",0,0,85,"38","<=50K"
51,"4",199005,"11","6","7","4","4","0",0,0,40,"38","<=50K"
